event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,chronology,chronology_type,PresentMentioned,character_id,given_names,gender_character,family_name_character,aka,book_id,title_of_book,title_of_chapter,author_s,family_name_author,given_name_s,gender_author,birth_date,text_id,place_textual,text_place_name,text,place_modality,place_mapped,ontology,place_name,location_mappable,locational_certainty,additional_equivalent_names
1410,151,152,2,After the train left the city,First-person,17,Sequential,Present,1324,Unnamed,Male,Third Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1410,151,152,2,After the train left the city,First-person,17,Sequential,Present,1326,Unnamed,Male,Frail-looking Babu,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1410,151,152,2,After the train left the city,First-person,17,Sequential,Present,1321,Unnamed,Male,Sardarji,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1410,151,152,2,After the train left the city,First-person,17,Sequential,Present,1327,Unnamed,Female,Old Woman telling rosary beads,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1410,151,152,2,After the train left the city,First-person,17,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1409,151,151,1,"""You are cruel people, that was an awful",First-person,16,Sequential,Present,1327,Unnamed,Female,Old Woman telling rosary beads,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1409,151,151,1,"""You are cruel people, that was an awful",First-person,16,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1409,151,151,1,"""You are cruel people, that was an awful",First-person,16,Sequential,Present,1326,Unnamed,Male,Frail-looking Babu,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1409,151,151,1,"""You are cruel people, that was an awful",First-person,16,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1364,Between Wazirabad and Harbanspura,1318,Liminal,1365,Imported,Between Wazirabad and Harbanspura,pointPOINT(74.259604 31.826588),5. Mobile,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1330,Unnamed,Male,Man who tries to enter the compartment at Wazirabad,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1331,Unnamed,Female,"Thin, frayed woman",NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1333,Unnamed,Female,"Young, dark girl",NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1322,Unnamed,Male,First Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1323,Unnamed,Male,Second Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1408,149,151,6,"Suddenly, there were some altercation",First-person,15,Sequential,Present,1327,Unnamed,Female,Old Woman telling rosary beads,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1407,149,149,5,"Inside our compartment, however, people",First-person,14,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1407,149,149,5,"Inside our compartment, however, people",First-person,14,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1407,149,149,5,"Inside our compartment, however, people",First-person,14,Sequential,Present,1326,Unnamed,Male,Frail-looking Babu,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1406,149,149,4,A man had just got down,First-person,13,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1406,149,149,4,A man had just got down,First-person,13,Sequential,Present,1328,Unnamed,Male,Passenger who gets down at Wazirabad station to get water,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1406,149,149,4,A man had just got down,First-person,13,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1404,149,149,3,The train stopped at a station,First-person,12,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1404,149,149,3,The train stopped at a station,First-person,12,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1349,Wazirabad station,1318,Liminal,1350,Imported,Wazirabad Station,pointPOINT(74.112431 32.446644),1. High confidence,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1322,Unnamed,Male,First Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1323,Unnamed,Male,Second Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1324,Unnamed,Male,Third Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1326,Unnamed,Male,Frail-looking Babu,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1321,Unnamed,Male,Sardarji,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1400,148,148,1,Soon after we crossed the Jhelum,First-person,9,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1347,Between Jhelum and Wazirabad railway stations,1318,Liminal,1348,Imported,Railway line between Jhelum and Wazirabad stations,pointPOINT(73.749569 32.906911),5. Mobile,NA
1394,147,147,9,"The Sardarji, sitting opposite me",First-person,8,Continuous,Present,1321,Unnamed,Male,Sardarji,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1394,147,147,9,"The Sardarji, sitting opposite me",First-person,8,Continuous,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1391,147,147,6,"The train moved slowly, the passengers",First-person,7,Sequential,Present,1329,Unnamed,Unknown,Passengers in the compartment,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1391,147,147,6,"The train moved slowly, the passengers",First-person,7,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1389,147,147,4,On the berth opposite me and,First-person,6,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1389,147,147,4,On the berth opposite me and,First-person,6,Sequential,Present,1327,Unnamed,Female,Old Woman telling rosary beads,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1388,147,147,3,There were also three Pathan traders,First-person,5,Sequential,Present,1320,Unnamed,Unknown,Narrator,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1388,147,147,3,There were also three Pathan traders,First-person,5,Sequential,Present,1322,Unnamed,Male,First Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1388,147,147,3,There were also three Pathan traders,First-person,5,Sequential,Present,1323,Unnamed,Male,Second Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1388,147,147,3,There were also three Pathan traders,First-person,5,Sequential,Present,1324,Unnamed,Male,Third Pathan trader,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
1388,147,147,3,There were also three Pathan traders,First-person,5,Sequential,Present,1326,Unnamed,Male,Frail-looking Babu,NA,35,Stories about the Partition of India,The Train Has Reached Amritsar,1319,Sahni,Bhisham,Male,NA,1318,1361,Before Jhelum railway station,1318,Liminal,1362,Imported,Before Jhelum railway station,pointPOINT(73.307987 33.258893),5. Mobile,NA
626,240,240,1,He had been hardly ten when he'd had,Third-person,10,Continuous,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,124,Rawalpindi,39,Public,125,Imported,Rawalpindi,pointPOINT(73.049832 33.606197),1. High confidence,NA
624,238,240,2,As the roti and dal went into his hungry,Third-person,35,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,110,Gurdwara: Courtyard,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
624,238,240,2,As the roti and dal went into his hungry,Third-person,35,Sequential,Present,48,Anup,Female,Kaur,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,110,Gurdwara: Courtyard,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
337,238,238,1,She crossed into the courtyard of the,Narrated,34,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,110,Gurdwara: Courtyard,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
337,238,238,1,She crossed into the courtyard of the,Narrated,34,Sequential,Present,48,Anup,Female,Kaur,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,110,Gurdwara: Courtyard,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
335,236,236,1,Ghulam Sarwar lowered the lantern near,Narrated,32,Sequential,Present,89,Granthi,Male,Husband of Anup,Sardar,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
335,236,236,1,Ghulam Sarwar lowered the lantern near,Narrated,32,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
335,236,236,1,Ghulam Sarwar lowered the lantern near,Narrated,32,Sequential,Present,48,Anup,Female,Kaur,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
333,235,235,5,An unconscious young woman clung to,Narrated,31,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
333,235,235,5,An unconscious young woman clung to,Narrated,31,Sequential,Present,48,Anup,Female,Kaur,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
333,235,235,5,An unconscious young woman clung to,Narrated,31,Sequential,Present,89,Granthi,Male,Husband of Anup,Sardar,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,109,Gurdwara: Lobby,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
326,234,234,7,All of a sudden Ghulam Sarwar looked up,Narrated,27,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
326,234,234,7,All of a sudden Ghulam Sarwar looked up,Narrated,27,Sequential,Present,47,Karima,Male,Butcher,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
326,234,234,7,All of a sudden Ghulam Sarwar looked up,Narrated,27,Sequential,Present,44,Hashmat,Male,Musali,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
330,234,234,6,Those who had hesitated or were caught,Narrated,20,Sequential,Present,56,Gondal Jat boys,Male,Muslim group that took the village's women,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,94,Qazi da Kot,39,Public,96,Imported,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
330,234,234,6,Those who had hesitated or were caught,Narrated,20,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,94,Qazi da Kot,39,Public,96,Imported,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
325,234,234,5,Even when they had been looting the,Narrated,19,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,103,Arora Wine Shop,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
325,234,234,5,Even when they had been looting the,Narrated,19,Sequential,Present,131,Unnamed,Male,Warriors of newly formed Pakistan,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,103,Arora Wine Shop,39,Public,96,Invented,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
257,234,234,4,"'I say, Jumma'. Hashmat pullled Jumma",Narrated,26,Sequential,Present,44,Hashmat,Male,Musali,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
257,234,234,4,"'I say, Jumma'. Hashmat pullled Jumma",Narrated,26,Sequential,Present,46,Jumma,Male,Oil Presser,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
257,234,234,4,"'I say, Jumma'. Hashmat pullled Jumma",Narrated,26,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
261,234,234,3,"to make up for that loss, he had",Narrated,23,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,94,Qazi da Kot,39,Public,96,Imported,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
260,234,234,2,The previous night he had tripped and,Narrated,17,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,94,Qazi da Kot,39,Public,96,Imported,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
259,234,234,1,In the chaos of the last two or three,Narrated,22,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,94,Qazi da Kot,39,Public,96,Imported,Qazi da Kot,pointPOINT(74.09096 32.157159),1. High confidence,Kot Qazi
258,233,233,3,Hashmat belonged to the Musali tribe,Narrated,25,Sequential,Present,44,Hashmat,Male,Musali,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
258,233,233,3,Hashmat belonged to the Musali tribe,Narrated,25,Sequential,Present,45,Ghulam,Male,Sarwar,Hatho,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
258,233,233,3,Hashmat belonged to the Musali tribe,Narrated,25,Sequential,Present,46,Jumma,Male,Oil Presser,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
128,233,233,1,A little celebration was on at deep dusk around,Narrated,24,Sequential,Present,131,Unnamed,Male,Warriors of newly formed Pakistan,NA,38,Savage Harvest,Qazi da Kot,33,Sarna,Mohinder Singh,Male,19231923,39,99,Lamba well,39,Public,101,Transformed,Lamba well,pointPOINT(74.097126 32.164424),3. Conjectural,NA
1984,145,145,3,And then a doubt crossed her mind,Third-person,47,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1979,145,145,2,Someone will surely spot the child,Third-person,46,Prospective,Present,1982,Unknown,Female,Childless women in the camp,NA,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1978,144,145,4,Jyoti felt a deep convulsion from within,Third-person,45,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1972,144,144,2,"Oh, how cruel life's traffic is!",Third-person,44,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1972,144,144,2,"Oh, how cruel life's traffic is!",Third-person,44,Sequential,Present,1922,Unknown,Female,Jyoti's mother,NA,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1947,143,143,2,During those periodic bouts,Third-person,43,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1916,142,142,1,When Jyoti came to herself,Third-person,42,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1903,141,142,4,"That day, a distinguished guest arrived",Third-person,41,Sequential,Present,1446,Jyotirmoyi,Female,Devpal,Jyoti,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
1903,141,142,4,"That day, a distinguished guest arrived",Third-person,41,Sequential,Present,1904,Unknown,Male,Distinguished guest,NA,35,Stories about the Partition of India,A Leaf in the Storm,1315,Antharjanam,Lalithambika,Female,NA,1314,1316,Refugee camp,1314,Liminal,NA,Invented,NA,NA,NA,NA
